cost_obs,qaly_obs,cost_aed,qaly_aed,cost_mla,qaly_mla,cost_mlg,qaly_mlg,dc_mla_obs,dq_mla_obs,dc_mla_aed,dq_mla_aed,dc_mlg_obs,dq_mlg_obs,dc_mlg_aed,dq_mlg_aed,dc_mlg_mla,dq_mlg_mla,dc_aed_obs,dq_aed_obs
8940.90308198968,6.394846994704903,5544.570150175001,6.432267666008896,4800.568745202741,6.433715970775588,5741.869618915828,6.445190273449056,-4140.334336786938,0.03886897607068551,-744.0014049722595,0.001448304766691777,-3199.0334630738516,0.0503432787441529,197.29946874082725,0.012922607440159162,941.3008737130867,0.011474302673467385,-3396.332931814679,0.037420671303993736
7714.204385021545,6.891907806699595,7830.1672596023145,6.899075510938152,7419.046072868365,6.898971441469072,6416.408444446953,6.910901832976843,-295.1583121531803,0.007063634769477467,-411.1211867339498,-0.00010406946907970394,-1297.7959405745924,0.01899402627724811,-1413.7588151553618,0.01182632203869094,-1002.637628421412,0.011930391507770643,115.9628745807695,0.007167704238557171
6075.943342652963,6.048188334279078,4476.515978545756,6.056318201817605,4023.3403288927343,6.058849145715838,4411.04098931723,6.066813594124435,-2052.603013760229,0.01066081143676012,-453.175649653022,0.002530943898232607,-1664.902353335733,0.0186252598453569,-65.47498922852628,0.010495392306829388,387.7006604244957,0.00796444840859678,-1599.4273641072068,0.008129867538527513
5999.072803786911,5.698145804000761,6310.372156783451,5.713492649463999,5837.568755270514,5.707789649879812,7071.9791769616595,5.7135062110819845,-161.50404851639723,0.009643845879050872,-472.80340151293694,-0.005702999584186408,1072.9063731747483,0.015360407081223215,761.6070201782086,1.356161798593547e-05,1234.4104216911455,0.005716561202172343,311.2993529965397,0.01534684546323728
5375.269745207436,6.7704366604346085,4702.625534852671,6.783754057737854,3907.874013839653,6.784249305908758,4707.096087968377,6.788631129816123,-1467.3957313677834,0.013812645474149399,-794.7515210130182,0.0004952481709041834,-668.1736572390591,0.018194469381514367,4.470553115706025,0.004877072078269151,799.2220741287242,0.004381823907364968,-672.6442103547652,0.013317397303245215
4399.9911733872905,6.5385701973761785,5463.486186538928,6.5418493031271945,4509.263114265967,6.542722208483157,4771.596068966835,6.549117407062086,109.2719408786761,0.004152011106978826,-954.2230722729619,0.0008729053559628497,371.604895579545,0.01054720968590761,-691.890117572093,0.007268103934891634,262.33295470086887,0.006395198578928785,1063.495013151638,0.003279105751015976
6870.582117442296,6.295944483053212,5230.118597357207,6.310590609380364,4734.34276225254,6.311768462687045,5815.248559036455,6.320267459352473,-2136.2393551897567,0.015823979633832863,-495.77583510466775,0.0011778533066806318,-1055.3335584058414,0.024322976299260723,585.1299616792476,0.009676849972108492,1080.9057967839153,0.00849899666542786,-1640.463520085089,0.014646126327152231
10893.684938984396,6.433616602925865,7096.856409291537,6.471071425669129,7013.731075446252,6.4661317856471,6175.709451495093,6.477162129479199,-3879.953863538143,0.03251518272123555,-83.12533384528433,-0.004939640022028513,-4717.975487489302,0.04354552655333421,-921.1469577964435,0.006090703810070153,-838.0216239511592,0.011030343832098666,-3796.828529692859,0.03745482274326406
5292.797745929671,6.075927016271525,4810.461650576506,6.112282318932267,4006.7261671648002,6.10785043115124,5670.774529811998,6.116150170415834,-1286.0715787648705,0.031923414879715395,-803.7354834117059,-0.0044318877810267665,377.97678388232725,0.04022315414430899,860.3128792354919,0.003867851483566831,1664.0483626471978,0.008299739264593597,-482.33609535316464,0.03635530266074216
6269.107588188345,6.727812506806707,6952.001674131281,6.761835452239968,5656.656562461516,6.758313978253644,4947.655905612201,6.781762210185484,-612.4510257268294,0.030501471446936712,-1295.3451116697652,-0.003521473986324075,-1321.4516825761439,0.0539497033787768,-2004.3457685190797,0.019926757945516016,-709.0006568493145,0.02344823193184009,682.8940859429358,0.03402294543326079
8557.608655822034,6.282889759858084,8031.016810016725,6.298330388806768,7501.6973409525535,6.2965865627200515,6976.934163497298,6.3082265734810505,-1055.9113148694805,0.013696802861967505,-529.3194690641712,-0.0017438260867166377,-1580.674492324736,0.02533681362296658,-1054.0826465194268,0.009896184674282438,-524.7631774552556,0.011640010760999076,-526.5918458053093,0.015440628948684143
6553.7974657472105,6.467115695755171,5942.881676275762,6.489388915352071,5215.93627646359,6.487581238360008,4381.972437912143,6.497628535758788,-1337.8611892836207,0.02046554260483635,-726.9453998121726,-0.0018076769920636337,-2171.825027835068,0.03051284000361676,-1560.9092383636198,0.008239620406716774,-833.9638385514472,0.010047297398780408,-610.9157894714481,0.022273219596899985
6118.385105686049,6.701916626752196,5021.740998665526,6.7140908037441935,4414.166352083377,6.715407141145681,6567.08976539116,6.723631028203777,-1704.2187536026722,0.013490514393485142,-607.5746465821485,0.0013163374014872886,448.7046597051103,0.021714401451581544,1545.348766725634,0.00954022445958369,2152.9234133077825,0.008223887058096402,-1096.6441070205237,0.012174176991997854
5210.476436976829,6.71283283552965,4138.61730919001,6.727656693837988,4040.0862439910306,6.723833183187038,7471.46309587107,6.727351256780205,-1170.3901929857984,0.011000347657388332,-98.53106519897938,-0.0038235106509496575,2260.9866588942414,0.014518421250555136,3332.8457866810604,-0.00030543705778285357,3431.37685188004,0.003518073593166804,-1071.859127786819,0.01482385830833799
9888.805388477069,6.098895426125128,5386.285314862886,6.120044641596035,6256.881078637989,6.1161360390555375,7638.1258884579,6.1239083114707205,-3631.92430983908,0.017240612930409682,870.5957637751035,-0.003908602540497519,-2250.6795000191687,0.02501288534559265,2251.8405735950146,0.003863669874685449,1381.244809819911,0.007772272415182968,-4502.520073614183,0.0211492154709072
8706.444703488814,6.498630209286773,6983.648742016472,6.523417772521208,6354.019191133579,6.524630181929506,4658.4604547872195,6.540646110162213,-2352.4255123552357,0.025999972642733127,-629.6295508828935,0.001212409408298143,-4047.984248701595,0.04201590087544016,-2325.1882872292526,0.017228337641005176,-1695.5587363463592,0.016015928232707033,-1722.7959614723422,0.024787563234434984
7070.945958924234,6.706662115864493,7247.128501124011,6.7272466630365155,6078.373642840541,6.727526501780683,4432.500526386331,6.740471256552319,-992.5723160836933,0.02086438591619011,-1168.7548582834697,0.0002798387441673711,-2638.445432537903,0.03380914068782648,-2814.6279747376793,0.01322459351580374,-1645.8731164542096,0.012944754771636369,176.18254219977644,0.020584547172022738
9504.106485410302,6.714688677834093,5232.862960580253,6.755314977363947,4640.478399202187,6.75499090535474,5137.588400949467,6.76665039045245,-4863.628086208116,0.04030222752064727,-592.3845613780659,-0.0003240720092074767,-4366.518084460836,0.05196171261835758,-95.27455963078592,0.011335413088502833,497.11000174727997,0.01165948509771031,-4271.24352483005,0.04062629952985475
5806.292509046574,5.924866004761069,5433.751919160761,5.933647477256788,4475.491032977319,5.934261333272575,5457.399372291129,5.939667969457511,-1330.801476069255,0.009395328511506484,-958.2608861834415,0.0006138560157866735,-348.8931367554451,0.014801964696442127,23.647453130368376,0.006020492200722316,981.9083393138098,0.005406636184935643,-372.54058988581346,0.008781472495719811
